DocID,TokenID,Token,Tag
S0021999113002362,S0021999113002362-41,Pauli,B
S0021999113002362,S0021999113002362-42,blocking,L
S0021999113002362,S0021999113002362-43,.,O
S0021999113002362,S0021999113002362-44,It,O
S0021999113002362,S0021999113002362-45,is,O
S0021999113002362,S0021999113002362-46,not,O
S0021999113002362,S0021999113002362-47,appropriate,O
S0021999113002362,S0021999113002362-48,in,O
S0021999113002362,S0021999113002362-49,the,O
S0021999113002362,S0021999113002362-50,limit,O
S0021999113002362,S0021999113002362-51,of,O
S0021999113002362,S0021999113002362-52,very,O
S0021999113002362,S0021999113002362-53,strong,O
S0021999113002362,S0021999113002362-54,coupling,U
S0021999113002362,S0021999113002362-55,because,O
S0021999113002362,S0021999113002362-56,the,O
S0021999113002362,S0021999113002362-57,plasma,B
S0021999113002362,S0021999113002362-58,theory,L
S0021999113002362,S0021999113002362-59,which,O
S0021999113002362,S0021999113002362-60,the,O
S0021999113002362,S0021999113002362-61,Monte,B
S0021999113002362,S0021999113002362-62,Carlo,I
S0021999113002362,S0021999113002362-63,code,L
S0021999113002362,S0021999113002362-64,is,O
S0021999113002362,S0021999113002362-65,based,O
S0021999113002362,S0021999113002362-66,on,O
S0021999113002362,S0021999113002362-67,breaks,O
S0021999113002362,S0021999113002362-68,down,O
S0021999113002362,S0021999113002362-69,.,O
S0021999113002362,S0021999113002362-70,The,O
S0021999113002362,S0021999113002362-71,strong,B
S0021999113002362,S0021999113002362-72,coupling,I
S0021999113002362,S0021999113002362-73,limit,L
S0021999113002362,S0021999113002362-74,corresponds,O
S0021999113002362,S0021999113002362-75,to,O
S0021999113002362,S0021999113002362-76,lnΛ≲3,O
S0021999113002362,S0021999113002362-77,",",O
S0021999113002362,S0021999113002362-78,with,O
S0021999113002362,S0021999113002362-79,lnΛ,O
S0021999113002362,S0021999113002362-80,the,O
S0021999113002362,S0021999113002362-81,Coulomb,B
S0021999113002362,S0021999113002362-82,logarithm,L
S0021999113002362,S0021999113002362-83,[,O
S0021999113002362,S0021999113002362-84,10,O
S0021999113002362,S0021999113002362-85,],O
S0021999113002362,S0021999113002362-86,.,O
S0021999113002362,S0021999113002362-87,The,O
S0021999113002362,S0021999113002362-88,code,O
S0021999113002362,S0021999113002362-89,is,O
S0021999113002362,S0021999113002362-90,designed,O
S0021999113002362,S0021999113002362-91,for,O
S0021999113002362,S0021999113002362-92,lnΛ,O
S0021999113002362,S0021999113002362-93,>,O
S0021999113002362,S0021999113002362-94,3,O
S0021999113002362,S0021999113002362-95,in,O
S0021999113002362,S0021999113002362-96,collisional,B
S0021999113002362,S0021999113002362-97,plasmas,L
S0021999113002362,S0021999113002362-98,with,O
S0021999113002362,S0021999113002362-99,a,O
S0021999113002362,S0021999113002362-100,non-negligible,O
S0021999113002362,S0021999113002362-101,level,O
S0021999113002362,S0021999113002362-102,of,O
S0021999113002362,S0021999113002362-103,degeneracy,O
S0021999113002362,S0021999113002362-104,.,O
S0021999113002362,S0021999113002362-105,It,O
S0021999113002362,S0021999113002362-106,is,O
S0021999113002362,S0021999113002362-107,noted,O
S0021999113002362,S0021999113002362-108,that,O
S0021999113002362,S0021999113002362-109,Monte,B
S0021999113002362,S0021999113002362-110,Carlo,I
S0021999113002362,S0021999113002362-111,techniques,L
S0021999113002362,S0021999113002362-112,with,O
S0021999113002362,S0021999113002362-113,degenerate,O
S0021999113002362,S0021999113002362-114,capabilities,O
S0021999113002362,S0021999113002362-115,have,O
S0021999113002362,S0021999113002362-116,been,O
S0021999113002362,S0021999113002362-117,developed,O
S0021999113002362,S0021999113002362-118,for,O
S0021999113002362,S0021999113002362-119,studying,O
S0021999113002362,S0021999113002362-120,transport,B
S0021999113002362,S0021999113002362-121,in,I
S0021999113002362,S0021999113002362-122,semi-conductors,L
S0021999113002362,S0021999113002362-123,[,O
S0021999113002362,S0021999113002362-124,11,O
S0021999113002362,S0021999113002362-125,],O
S0021999113002362,S0021999113002362-126,but,O
S0021999113002362,S0021999113002362-127,no,O
S0021999113002362,S0021999113002362-128,such,O
S0021999113002362,S0021999113002362-129,method,O
S0021999113002362,S0021999113002362-130,exists,O
S0021999113002362,S0021999113002362-131,for,O
S0021999113002362,S0021999113002362-132,fully-ionised,B
S0021999113002362,S0021999113002362-133,plasmas,L
S0021999113002362,S0021999113002362-134,.,O
S0021999113002362,S0021999113002362-135,Some,O
S0021999113002362,S0021999113002362-136,of,O
S0021999113002362,S0021999113002362-137,the,O
S0021999113002362,S0021999113002362-138,techniques,O
S0021999113002362,S0021999113002362-139,described,O
S0021999113002362,S0021999113002362-140,are,O
S0021999113002362,S0021999113002362-141,potentially,O
S0021999113002362,S0021999113002362-142,applicable,O
S0021999113002362,S0021999113002362-143,to,O
S0021999113002362,S0021999113002362-144,other,O
S0021999113002362,S0021999113002362-145,types,O
S0021999113002362,S0021999113002362-146,of,O
S0021999113002362,S0021999113002362-147,codes,O
S0021999113002362,S0021999113002362-148,",",O
S0021999113002362,S0021999113002362-149,for,O
S0021999113002362,S0021999113002362-150,example,O
S0021999113002362,S0021999113002362-151,",",O
S0021999113002362,S0021999113002362-152,Particle-In-Cell,O
S0021999113002362,S0021999113002362-153,(,O
S0021999113002362,S0021999113002362-154,PIC,O
S0021999113002362,S0021999113002362-155,),O
S0021999113002362,S0021999113002362-156,codes,O
S0021999113002362,S0021999113002362-157,.,O
S0377025715000993,S0377025715000993-0,Equilibrium,B
S0377025715000993,S0377025715000993-1,surface,I
S0377025715000993,S0377025715000993-2,tension,L
S0377025715000993,S0377025715000993-3,was,O
S0377025715000993,S0377025715000993-4,measured,O
S0377025715000993,S0377025715000993-5,at,O
S0377025715000993,S0377025715000993-6,21°C,O
S0377025715000993,S0377025715000993-7,with,O
S0377025715000993,S0377025715000993-8,a,O
S0377025715000993,S0377025715000993-9,SITA,B
S0377025715000993,S0377025715000993-10,pro,I
S0377025715000993,S0377025715000993-11,line,I
S0377025715000993,S0377025715000993-12,t-15,I
S0377025715000993,S0377025715000993-13,bubble,I
S0377025715000993,S0377025715000993-14,tensiometer,L
S0377025715000993,S0377025715000993-15,.,O
S0377025715000993,S0377025715000993-16,Rheological,B
S0377025715000993,S0377025715000993-17,measurements,L
S0377025715000993,S0377025715000993-18,were,O
S0377025715000993,S0377025715000993-19,performed,O
S0377025715000993,S0377025715000993-20,with,O
S0377025715000993,S0377025715000993-21,an,O
S0377025715000993,S0377025715000993-22,ARES,B
S0377025715000993,S0377025715000993-23,rheometer,L
S0377025715000993,S0377025715000993-24,at,O
S0377025715000993,S0377025715000993-25,shear,O
S0377025715000993,S0377025715000993-26,rates,O
S0377025715000993,S0377025715000993-27,up,O
S0377025715000993,S0377025715000993-28,to,O
S0377025715000993,S0377025715000993-29,15s−1,O
S0377025715000993,S0377025715000993-30,and,O
S0377025715000993,S0377025715000993-31,with,O
S0377025715000993,S0377025715000993-32,a,O
S0377025715000993,S0377025715000993-33,piezo,B
S0377025715000993,S0377025715000993-34,axial,I
S0377025715000993,S0377025715000993-35,vibrator,L
S0377025715000993,S0377025715000993-36,[,O
S0377025715000993,S0377025715000993-37,21,O
S0377025715000993,S0377025715000993-38,],O
S0377025715000993,S0377025715000993-39,(,O
S0377025715000993,S0377025715000993-40,PAV,U
S0377025715000993,S0377025715000993-41,),O
S0377025715000993,S0377025715000993-42,at,O
S0377025715000993,S0377025715000993-43,frequencies,O
S0377025715000993,S0377025715000993-44,up,O
S0377025715000993,S0377025715000993-45,to,O
S0377025715000993,S0377025715000993-46,6kHz,O
S0377025715000993,S0377025715000993-47,.,O
S0377025715000993,S0377025715000993-48,Table,O
S0377025715000993,S0377025715000993-49,1,O
S0377025715000993,S0377025715000993-50,shows,O
S0377025715000993,S0377025715000993-51,the,O
S0377025715000993,S0377025715000993-52,measured,O
S0377025715000993,S0377025715000993-53,values,B
S0377025715000993,S0377025715000993-54,of,I
S0377025715000993,S0377025715000993-55,viscosity,L
S0377025715000993,S0377025715000993-56,(,O
S0377025715000993,S0377025715000993-57,the,O
S0377025715000993,S0377025715000993-58,real,O
S0377025715000993,S0377025715000993-59,component,O
S0377025715000993,S0377025715000993-60,η′,O
S0377025715000993,S0377025715000993-61,of,O
S0377025715000993,S0377025715000993-62,complex,O
S0377025715000993,S0377025715000993-63,viscosity,O
S0377025715000993,S0377025715000993-64,),O
S0377025715000993,S0377025715000993-65,at,O
S0377025715000993,S0377025715000993-66,1s−1,O
S0377025715000993,S0377025715000993-67,and,O
S0377025715000993,S0377025715000993-68,4000s−1,O
S0377025715000993,S0377025715000993-69,and,O
S0377025715000993,S0377025715000993-70,of,O
S0377025715000993,S0377025715000993-71,surface,B
S0377025715000993,S0377025715000993-72,tension,L
S0377025715000993,S0377025715000993-73,for,O
S0377025715000993,S0377025715000993-74,the,O
S0377025715000993,S0377025715000993-75,solutions,O
S0377025715000993,S0377025715000993-76,with,O
S0377025715000993,S0377025715000993-77,and,O
S0377025715000993,S0377025715000993-78,without,O
S0377025715000993,S0377025715000993-79,the,O
S0377025715000993,S0377025715000993-80,surfactant,O
S0377025715000993,S0377025715000993-81,mixture,O
S0377025715000993,S0377025715000993-82,.,O
S0377025715000993,S0377025715000993-83,For,O
S0377025715000993,S0377025715000993-84,the,O
S0377025715000993,S0377025715000993-85,most,B
S0377025715000993,S0377025715000993-86,concentrated,I
S0377025715000993,S0377025715000993-87,(,I
S0377025715000993,S0377025715000993-88,1.1wt,I
S0377025715000993,S0377025715000993-89,%,I
S0377025715000993,S0377025715000993-90,),I
S0377025715000993,S0377025715000993-91,solution,L
S0377025715000993,S0377025715000993-92,",",O
S0377025715000993,S0377025715000993-93,viscosity,O
S0377025715000993,S0377025715000993-94,fell,O
S0377025715000993,S0377025715000993-95,from,O
S0377025715000993,S0377025715000993-96,>,O
S0377025715000993,S0377025715000993-97,60mPas,O
S0377025715000993,S0377025715000993-98,at,O
S0377025715000993,S0377025715000993-99,low,O
S0377025715000993,S0377025715000993-100,shear,O
S0377025715000993,S0377025715000993-101,rate,O
S0377025715000993,S0377025715000993-102,to,O
S0377025715000993,S0377025715000993-103,about,O
S0377025715000993,S0377025715000993-104,4mPas,O
S0377025715000993,S0377025715000993-105,at,O
S0377025715000993,S0377025715000993-106,the,O
S0377025715000993,S0377025715000993-107,highest,O
S0377025715000993,S0377025715000993-108,shear,O
S0377025715000993,S0377025715000993-109,rates,O
S0377025715000993,S0377025715000993-110,.,O
S0377025715000993,S0377025715000993-111,The,O
S0377025715000993,S0377025715000993-112,PEDOT,B
S0377025715000993,S0377025715000993-113,:,I
S0377025715000993,S0377025715000993-114,PSS,I
S0377025715000993,S0377025715000993-115,fluids,L
S0377025715000993,S0377025715000993-116,also,O
S0377025715000993,S0377025715000993-117,exhibited,O
S0377025715000993,S0377025715000993-118,elasticity,O
S0377025715000993,S0377025715000993-119,that,O
S0377025715000993,S0377025715000993-120,steadily,O
S0377025715000993,S0377025715000993-121,reduced,O
S0377025715000993,S0377025715000993-122,with,O
S0377025715000993,S0377025715000993-123,increasing,O
S0377025715000993,S0377025715000993-124,frequency,O
S0377025715000993,S0377025715000993-125,[,O
S0377025715000993,S0377025715000993-126,4,O
S0377025715000993,S0377025715000993-127,],O
S0377025715000993,S0377025715000993-128,.,O
S0377025715000993,S0377025715000993-129,All,O
S0377025715000993,S0377025715000993-130,the,O
S0377025715000993,S0377025715000993-131,aqueous,O
S0377025715000993,S0377025715000993-132,PEDOT,B
S0377025715000993,S0377025715000993-133,:,I
S0377025715000993,S0377025715000993-134,PSS,I
S0377025715000993,S0377025715000993-135,solutions,L
S0377025715000993,S0377025715000993-136,shear-thinned,O
S0377025715000993,S0377025715000993-137,significantly,O
S0377025715000993,S0377025715000993-138,",",O
S0377025715000993,S0377025715000993-139,but,O
S0377025715000993,S0377025715000993-140,the,O
S0377025715000993,S0377025715000993-141,presence,O
S0377025715000993,S0377025715000993-142,of,O
S0377025715000993,S0377025715000993-143,surfactants,O
S0377025715000993,S0377025715000993-144,did,O
S0377025715000993,S0377025715000993-145,not,O
S0377025715000993,S0377025715000993-146,affect,O
S0377025715000993,S0377025715000993-147,the,O
S0377025715000993,S0377025715000993-148,trends,O
S0377025715000993,S0377025715000993-149,in,O
S0377025715000993,S0377025715000993-150,the,O
S0377025715000993,S0377025715000993-151,rheological,O
S0377025715000993,S0377025715000993-152,behaviour,O
S0377025715000993,S0377025715000993-153,",",O
S0377025715000993,S0377025715000993-154,particularly,O
S0377025715000993,S0377025715000993-155,at,O
S0377025715000993,S0377025715000993-156,the,O
S0377025715000993,S0377025715000993-157,higher,O
S0377025715000993,S0377025715000993-158,frequencies,O
S0377025715000993,S0377025715000993-159,(,O
S0377025715000993,S0377025715000993-160,10–4000s−1,O
S0377025715000993,S0377025715000993-161,),O
S0377025715000993,S0377025715000993-162,.,O
S074756321630348X,S074756321630348X-0,Social,B
S074756321630348X,S074756321630348X-1,network,I
S074756321630348X,S074756321630348X-2,gaming,L
S074756321630348X,S074756321630348X-3,",",O
S074756321630348X,S074756321630348X-4,which,O
S074756321630348X,S074756321630348X-5,refers,O
S074756321630348X,S074756321630348X-6,to,O
S074756321630348X,S074756321630348X-7,playing,O
S074756321630348X,S074756321630348X-8,games,O
S074756321630348X,S074756321630348X-9,that,O
S074756321630348X,S074756321630348X-10,are,O
S074756321630348X,S074756321630348X-11,connected,O
S074756321630348X,S074756321630348X-12,to,O
S074756321630348X,S074756321630348X-13,social,B
S074756321630348X,S074756321630348X-14,networking,I
S074756321630348X,S074756321630348X-15,services,L
S074756321630348X,S074756321630348X-16,(,O
S074756321630348X,S074756321630348X-17,SNS,U
S074756321630348X,S074756321630348X-18,),O
S074756321630348X,S074756321630348X-19,directly,O
S074756321630348X,S074756321630348X-20,",",O
S074756321630348X,S074756321630348X-21,or,O
S074756321630348X,S074756321630348X-22,through,O
S074756321630348X,S074756321630348X-23,mobile,B
S074756321630348X,S074756321630348X-24,applications,L
S074756321630348X,S074756321630348X-25,(,O
S074756321630348X,S074756321630348X-26,apps,U
S074756321630348X,S074756321630348X-27,),O
S074756321630348X,S074756321630348X-28,",",O
S074756321630348X,S074756321630348X-29,is,O
S074756321630348X,S074756321630348X-30,a,O
S074756321630348X,S074756321630348X-31,popular,O
S074756321630348X,S074756321630348X-32,online,O
S074756321630348X,S074756321630348X-33,activity,O
S074756321630348X,S074756321630348X-34,.,O
S074756321630348X,S074756321630348X-35,Social,B
S074756321630348X,S074756321630348X-36,network,I
S074756321630348X,S074756321630348X-37,games,L
S074756321630348X,S074756321630348X-38,(,O
S074756321630348X,S074756321630348X-39,SNG,U
S074756321630348X,S074756321630348X-40,),O
S074756321630348X,S074756321630348X-41,are,O
S074756321630348X,S074756321630348X-42,generally,O
S074756321630348X,S074756321630348X-43,free-to-play,O
S074756321630348X,S074756321630348X-44,and,O
S074756321630348X,S074756321630348X-45,do,O
S074756321630348X,S074756321630348X-46,not,O
S074756321630348X,S074756321630348X-47,award,O
S074756321630348X,S074756321630348X-48,monetary,O
S074756321630348X,S074756321630348X-49,prizes,O
S074756321630348X,S074756321630348X-50,",",O
S074756321630348X,S074756321630348X-51,but,O
S074756321630348X,S074756321630348X-52,users,O
S074756321630348X,S074756321630348X-53,can,O
S074756321630348X,S074756321630348X-54,make,O
S074756321630348X,S074756321630348X-55,in-game,O
S074756321630348X,S074756321630348X-56,purchases,O
S074756321630348X,S074756321630348X-57,to,O
S074756321630348X,S074756321630348X-58,advance,O
S074756321630348X,S074756321630348X-59,within,O
